Chromosome	Start	End
NMEL_chr_8	12883393	12883433
NMEL_chr_8	12885328	12885368
NMEL_chr_8	12887215	12887255
NMEL_chr_8	12890320	12890360
NMEL_chr_8	12891746	12891786
NMEL_chr_8	12893815	12893855
NMEL_chr_8	12897469	12897509
NMEL_chr_8	12899051	12899091
NMEL_chr_8	12900597	12900637
NMEL_chr_8	12904091	12904131
NMEL_chr_8	12910916	12910956
NMEL_chr_8	12913404	12913444
NMEL_chr_8	12916597	12916637
NMEL_chr_8	12921728	12921768
NMEL_chr_8	12924830	12924870
NMEL_chr_8	12928094	12928134
NMEL_chr_8	12934522	12934562
NMEL_chr_8	12940887	12940927
NMEL_chr_8	12946784	12946824
NMEL_chr_8	12947920	12947960
NMEL_chr_8	12950731	12950771
NMEL_chr_8	12954267	12954307
NMEL_chr_8	12958030	12958070
NMEL_chr_8	12959710	12959750
NMEL_chr_8	12971217	12971257
NMEL_chr_8	12977496	12977536
NMEL_chr_8	12980896	12980936
NMEL_chr_8	12986729	12986769
NMEL_chr_8	12989603	12989643
NMEL_chr_8	12992926	12992966
NMEL_chr_8	13008629	13008669
NMEL_chr_8	13024612	13024652
NMEL_chr_8	13028306	13028346
NMEL_chr_8	13029794	13029834
NMEL_chr_8	13035486	13035526
NMEL_chr_8	13042727	13042767
NMEL_chr_8	13046418	13046458
NMEL_chr_8	13053597	13053637
NMEL_chr_8	13088416	13088456
NMEL_chr_8	13097934	13097974
NMEL_chr_8	13102918	13102958
NMEL_chr_8	13105697	13105737
NMEL_chr_8	13106725	13106765
NMEL_chr_8	13117480	13117520
NMEL_chr_8	13121938	13121978
NMEL_chr_8	13127985	13128025
NMEL_chr_8	13131100	13131140
NMEL_chr_8	13139785	13139825
NMEL_chr_8	13145998	13146038
NMEL_chr_8	13151623	13151663
NMEL_chr_8	13156258	13156298
NMEL_chr_8	13178429	13178469
NMEL_chr_8	13191703	13191743
NMEL_chr_8	13193323	13193363
NMEL_chr_8	13196005	13196045
NMEL_chr_8	13200050	13200090
NMEL_chr_8	13205376	13205416
NMEL_chr_8	13207694	13207734
NMEL_chr_8	13217003	13217043
NMEL_chr_8	13220056	13220096
NMEL_chr_8	13221985	13222025
NMEL_chr_8	13227877	13227917
NMEL_chr_8	13228889	13228929
NMEL_chr_8	13234429	13234469
NMEL_chr_8	13251872	13251912
NMEL_chr_8	13264742	13264782
NMEL_chr_8	13266855	13266895
NMEL_chr_8	13272064	13272104
NMEL_chr_8	13273858	13273898
NMEL_chr_8	13276231	13276271
NMEL_chr_8	13278066	13278106
NMEL_chr_8	13282542	13282582
NMEL_chr_8	13290050	13290090
NMEL_chr_8	13293568	13293608
NMEL_chr_8	13303024	13303064
NMEL_chr_8	13308291	13308331
NMEL_chr_8	13311640	13311680
NMEL_chr_8	13341671	13341711
NMEL_chr_8	13364484	13364524
NMEL_chr_8	13371524	13371564
NMEL_chr_8	13381444	13381484
NMEL_chr_8	13383153	13383193
NMEL_chr_8	13390500	13390540
NMEL_chr_8	13396572	13396612
NMEL_chr_8	13402607	13402647
NMEL_chr_8	13408855	13408895
NMEL_chr_8	13412125	13412165
NMEL_chr_8	13415940	13415980
NMEL_chr_8	13417204	13417244
NMEL_chr_8	13433853	13433893
NMEL_chr_8	13437151	13437191
NMEL_chr_8	13445240	13445280
NMEL_chr_8	13504201	13504241
NMEL_chr_8	13517541	13517581
NMEL_chr_8	13521711	13521751
NMEL_chr_8	13532750	13532790
NMEL_chr_8	13539094	13539134
NMEL_chr_8	13541390	13541430
NMEL_chr_8	13555104	13555144
NMEL_chr_8	13559359	13559399
NMEL_chr_8	13566307	13566347
NMEL_chr_8	13569756	13569796
NMEL_chr_8	13570988	13571028
NMEL_chr_8	13583437	13583477
NMEL_chr_8	13587130	13587170
NMEL_chr_8	13588328	13588368
NMEL_chr_8	13609159	13609199
NMEL_chr_8	13610235	13610275
NMEL_chr_8	13611155	13611195
NMEL_chr_8	13617402	13617442
NMEL_chr_8	13625285	13625325
NMEL_chr_8	13627848	13627888
NMEL_chr_8	13630959	13630999
NMEL_chr_8	13641545	13641585
NMEL_chr_8	13645552	13645592
NMEL_chr_8	13647307	13647347
NMEL_chr_8	13671818	13671858
NMEL_chr_8	13681709	13681749
NMEL_chr_8	13684042	13684082
NMEL_chr_8	13694656	13694696
NMEL_chr_8	13696828	13696868
NMEL_chr_8	13700240	13700280
NMEL_chr_8	13701699	13701739
NMEL_chr_8	13702888	13702928
NMEL_chr_8	13707966	13708006
NMEL_chr_8	13717470	13717510
NMEL_chr_8	13718997	13719037
NMEL_chr_8	13721624	13721664
NMEL_chr_8	13723093	13723133
NMEL_chr_8	13731024	13731064
NMEL_chr_8	13736385	13736425
NMEL_chr_8	13740340	13740380
NMEL_chr_8	13748434	13748474
NMEL_chr_8	13751634	13751674
NMEL_chr_8	13753394	13753434
NMEL_chr_8	13755356	13755396
NMEL_chr_8	13759423	13759463
NMEL_chr_8	13763751	13763791
NMEL_chr_8	13765120	13765160
NMEL_chr_8	13769401	13769441
NMEL_chr_8	13770648	13770688
NMEL_chr_8	13771777	13771817
NMEL_chr_8	13774205	13774245
NMEL_chr_8	13812027	13812067
NMEL_chr_8	13844371	13844411
NMEL_chr_8	13854997	13855037
NMEL_chr_8	13856161	13856201
NMEL_chr_8	13859394	13859434
NMEL_chr_8	13863363	13863403
NMEL_chr_8	13868516	13868556
NMEL_chr_8	13878355	13878395
NMEL_chr_8	13883218	13883258
NMEL_chr_8	13887189	13887229
NMEL_chr_8	13896744	13896784
NMEL_chr_8	13912770	13912810
NMEL_chr_8	13928027	13928067
NMEL_chr_8	13928739	13928779
NMEL_chr_8	13929888	13929928
NMEL_chr_8	13932913	13932953
NMEL_chr_8	13937866	13937906
NMEL_chr_8	13952903	13952943
NMEL_chr_8	13954813	13954853
NMEL_chr_8	13969140	13969180
NMEL_chr_8	13973295	13973335
NMEL_chr_8	13977326	13977366
NMEL_chr_8	13980542	13980582
NMEL_chr_8	13982629	13982669
NMEL_chr_8	13989277	13989317
NMEL_chr_8	13994556	13994596
NMEL_chr_8	14003356	14003396
NMEL_chr_8	14009867	14009907
NMEL_chr_8	14011104	14011144
NMEL_chr_8	14019157	14019197
NMEL_chr_8	14026290	14026330
NMEL_chr_8	14031694	14031734
NMEL_chr_8	14033545	14033585
NMEL_chr_8	14038017	14038057
NMEL_chr_8	14042124	14042164
NMEL_chr_8	14044176	14044216
NMEL_chr_8	14049950	14049990
NMEL_chr_8	14061669	14061709
NMEL_chr_8	14077939	14077979
NMEL_chr_8	14081147	14081187
NMEL_chr_8	14084068	14084108
NMEL_chr_8	14085864	14085904
NMEL_chr_8	14091874	14091914
NMEL_chr_8	14094380	14094420
NMEL_chr_8	14097502	14097542
NMEL_chr_8	14104111	14104151
NMEL_chr_8	14107593	14107633
NMEL_chr_8	14109969	14110009
NMEL_chr_8	14111719	14111759
NMEL_chr_8	14129711	14129751
NMEL_chr_8	14145259	14145299
NMEL_chr_8	14147592	14147632
NMEL_chr_8	14149358	14149398
NMEL_chr_8	14150615	14150655
NMEL_chr_8	14152894	14152934
NMEL_chr_8	14164933	14164973
NMEL_chr_8	14185686	14185726
NMEL_chr_8	14192183	14192223
NMEL_chr_8	14194760	14194800
NMEL_chr_8	14199679	14199719
NMEL_chr_8	14209960	14210000
NMEL_chr_8	14222488	14222528
NMEL_chr_8	14224547	14224587
NMEL_chr_8	14242735	14242775
NMEL_chr_8	14249322	14249362
NMEL_chr_8	14253529	14253569
NMEL_chr_8	14261578	14261618
NMEL_chr_8	14264499	14264539
NMEL_chr_8	14269134	14269174
NMEL_chr_9	11052	11092
NMEL_chr_9	12637	12677
NMEL_chr_9	20871	20911
NMEL_chr_9	24218	24258
NMEL_chr_9	27342	27382
NMEL_chr_9	39758	39798
NMEL_chr_9	43288	43328
NMEL_chr_9	46799	46839
NMEL_chr_9	49245	49285
NMEL_chr_9	55344	55384
NMEL_chr_9	58305	58345
NMEL_chr_9	64983	65023
NMEL_chr_9	67502	67542
NMEL_chr_9	74375	74415
NMEL_chr_9	77300	77340
NMEL_chr_9	79216	79256
NMEL_chr_9	108913	108953
NMEL_chr_9	140548	140588
NMEL_chr_9	141876	141916
NMEL_chr_9	151840	151880
NMEL_chr_9	168515	168555
NMEL_chr_9	187899	187939
NMEL_chr_9	188769	188809
NMEL_chr_9	191859	191899
NMEL_chr_9	193739	193779
NMEL_chr_9	203279	203319
NMEL_chr_9	207774	207814
NMEL_chr_9	222575	222615
NMEL_chr_9	224767	224807
NMEL_chr_9	229508	229548
NMEL_chr_9	240624	240664
NMEL_chr_9	250059	250099
NMEL_chr_9	257652	257692
NMEL_chr_9	272762	272802
NMEL_chr_9	284714	284754
NMEL_chr_9	286656	286696
NMEL_chr_9	288321	288361
NMEL_chr_9	299848	299888
NMEL_chr_9	305516	305556
NMEL_chr_9	321792	321832
NMEL_chr_9	331411	331451
NMEL_chr_9	336383	336423
NMEL_chr_9	343106	343146
NMEL_chr_9	346747	346787
NMEL_chr_9	352318	352358
NMEL_chr_9	355778	355818
NMEL_chr_9	360830	360870
NMEL_chr_9	363750	363790
NMEL_chr_9	365299	365339
NMEL_chr_9	367956	367996
NMEL_chr_9	375745	375785
NMEL_chr_9	384649	384689
NMEL_chr_9	389751	389791
NMEL_chr_9	391461	391501
NMEL_chr_9	393943	393983
NMEL_chr_9	400193	400233
NMEL_chr_9	401211	401251
NMEL_chr_9	402686	402726
NMEL_chr_9	405294	405334
NMEL_chr_9	410068	410108
NMEL_chr_9	411934	411974
NMEL_chr_9	415202	415242
NMEL_chr_9	452164	452204
NMEL_chr_9	464044	464084
NMEL_chr_9	478441	478481
NMEL_chr_9	485422	485462
NMEL_chr_9	489542	489582
NMEL_chr_9	497199	497239
NMEL_chr_9	500019	500059
NMEL_chr_9	505401	505441
NMEL_chr_9	511481	511521
NMEL_chr_9	519184	519224
NMEL_chr_9	524016	524056
NMEL_chr_9	532899	532939
NMEL_chr_9	542473	542513
NMEL_chr_9	545062	545102
NMEL_chr_9	551147	551187
NMEL_chr_9	562318	562358
NMEL_chr_9	570132	570172
NMEL_chr_9	575166	575206
NMEL_chr_9	583384	583424
NMEL_chr_9	585335	585375
NMEL_chr_9	587964	588004
NMEL_chr_9	588796	588836
NMEL_chr_9	596988	597028
NMEL_chr_9	610035	610075
NMEL_chr_9	617983	618023
NMEL_chr_9	620803	620843
NMEL_chr_9	628377	628417
NMEL_chr_9	639598	639638
NMEL_chr_9	641653	641693
NMEL_chr_9	643563	643603
NMEL_chr_9	647747	647787
NMEL_chr_9	648903	648943
NMEL_chr_9	657080	657120
NMEL_chr_9	661056	661096
NMEL_chr_9	666585	666625
NMEL_chr_9	669695	669735
NMEL_chr_9	673462	673502
NMEL_chr_9	678846	678886
NMEL_chr_9	688949	688989
NMEL_chr_9	691212	691252
NMEL_chr_9	699071	699111
NMEL_chr_9	700986	701026
NMEL_chr_9	705026	705066
NMEL_chr_9	713718	713758
NMEL_chr_9	727724	727764
NMEL_chr_9	734100	734140
NMEL_chr_9	738370	738410
NMEL_chr_9	741339	741379
NMEL_chr_9	745976	746016
NMEL_chr_9	756974	757014
NMEL_chr_9	758426	758466
NMEL_chr_9	763255	763295
NMEL_chr_9	770973	771013
NMEL_chr_9	776097	776137
NMEL_chr_9	781598	781638
NMEL_chr_9	784555	784595
NMEL_chr_9	790170	790210
NMEL_chr_9	796997	797037
NMEL_chr_9	801276	801316
NMEL_chr_9	809330	809370
NMEL_chr_9	811356	811396
NMEL_chr_9	814290	814330
NMEL_chr_9	821116	821156
NMEL_chr_9	822949	822989
NMEL_chr_9	826069	826109
NMEL_chr_9	834941	834981
NMEL_chr_9	847195	847235
NMEL_chr_9	850037	850077
NMEL_chr_9	852456	852496
NMEL_chr_9	860238	860278
NMEL_chr_9	862132	862172
NMEL_chr_9	868246	868286
NMEL_chr_9	876184	876224
NMEL_chr_9	877582	877622
NMEL_chr_9	881480	881520
NMEL_chr_9	887190	887230
NMEL_chr_9	912515	912555
NMEL_chr_9	917113	917153
NMEL_chr_9	920182	920222
NMEL_chr_9	923384	923424
NMEL_chr_9	926441	926481
NMEL_chr_9	933444	933484
NMEL_chr_9	937640	937680
NMEL_chr_9	945534	945574
NMEL_chr_9	947224	947264
NMEL_chr_9	953180	953220
NMEL_chr_9	962179	962219
NMEL_chr_9	965532	965572
NMEL_chr_9	976913	976953
NMEL_chr_9	981818	981858
NMEL_chr_9	995839	995879
NMEL_chr_9	1000067	1000107
NMEL_chr_9	1002267	1002307
NMEL_chr_9	1004572	1004612
NMEL_chr_9	1008549	1008589
NMEL_chr_9	1017090	1017130
NMEL_chr_9	1030550	1030590
NMEL_chr_9	1033219	1033259
NMEL_chr_9	1036116	1036156
NMEL_chr_9	1042463	1042503
NMEL_chr_9	1047342	1047382
NMEL_chr_9	1051889	1051929
NMEL_chr_9	1054822	1054862
NMEL_chr_9	1056271	1056311
NMEL_chr_9	1068741	1068781
NMEL_chr_9	1072099	1072139
NMEL_chr_9	1076964	1077004
NMEL_chr_9	1081637	1081677
NMEL_chr_9	1098475	1098515
NMEL_chr_9	1105229	1105269
NMEL_chr_9	1108118	1108158
NMEL_chr_9	1110812	1110852
NMEL_chr_9	1112614	1112654
NMEL_chr_9	1121941	1121981
NMEL_chr_9	1133465	1133505
NMEL_chr_9	1138542	1138582
NMEL_chr_9	1179813	1179853
NMEL_chr_9	1187497	1187537
NMEL_chr_9	1191736	1191776
NMEL_chr_9	1194777	1194817
NMEL_chr_9	1197402	1197442
NMEL_chr_9	1201848	1201888
NMEL_chr_9	1212594	1212634
NMEL_chr_9	1215270	1215310
NMEL_chr_9	1218286	1218326
NMEL_chr_9	1222224	1222264
NMEL_chr_9	1225790	1225830
NMEL_chr_9	1229839	1229879
NMEL_chr_9	1241208	1241248
NMEL_chr_9	1245169	1245209
NMEL_chr_9	1247953	1247993
NMEL_chr_9	1253435	1253475
NMEL_chr_9	1256886	1256926
NMEL_chr_9	1261626	1261666
NMEL_chr_9	1274515	1274555
NMEL_chr_9	1281182	1281222
NMEL_chr_9	1291941	1291981
NMEL_chr_9	1293850	1293890
NMEL_chr_9	1298371	1298411
NMEL_chr_9	1314025	1314065
NMEL_chr_9	1318921	1318961
NMEL_chr_9	1321797	1321837
NMEL_chr_9	1328347	1328387
NMEL_chr_9	1330817	1330857
NMEL_chr_9	1334558	1334598
NMEL_chr_9	1338991	1339031
NMEL_chr_9	1342019	1342059
NMEL_chr_9	1345200	1345240
NMEL_chr_9	1348096	1348136
NMEL_chr_9	1351914	1351954
NMEL_chr_9	1356081	1356121
NMEL_chr_9	1359233	1359273
NMEL_chr_9	1362521	1362561
NMEL_chr_9	1364918	1364958
NMEL_chr_9	1367049	1367089
NMEL_chr_9	1370170	1370210
NMEL_chr_9	1372646	1372686
NMEL_chr_9	1379416	1379456
NMEL_chr_9	1380979	1381019
NMEL_chr_9	1384725	1384765
NMEL_chr_9	1392840	1392880
NMEL_chr_9	1394421	1394461
NMEL_chr_9	1397410	1397450
NMEL_chr_9	1399786	1399826
NMEL_chr_9	1402127	1402167
NMEL_chr_9	1403787	1403827
NMEL_chr_9	1405488	1405528
NMEL_chr_9	1421293	1421333
NMEL_chr_9	1423399	1423439
NMEL_chr_9	1426699	1426739
NMEL_chr_9	1436765	1436805
NMEL_chr_9	1444261	1444301
NMEL_chr_9	1448839	1448879
NMEL_chr_9	1455666	1455706
NMEL_chr_9	1458193	1458233
NMEL_chr_9	1472950	1472990
NMEL_chr_9	1483346	1483386
NMEL_chr_9	1484930	1484970
NMEL_chr_9	1488471	1488511
NMEL_chr_9	1489705	1489745
NMEL_chr_9	1493852	1493892
NMEL_chr_9	1496184	1496224
NMEL_chr_9	1499183	1499223
NMEL_chr_9	1503325	1503365
NMEL_chr_9	1507855	1507895
NMEL_chr_9	1511875	1511915
NMEL_chr_9	1514415	1514455
NMEL_chr_9	1520863	1520903
NMEL_chr_9	1528631	1528671
NMEL_chr_9	1534173	1534213
NMEL_chr_9	1537214	1537254
NMEL_chr_9	1546743	1546783
NMEL_chr_9	1560796	1560836
NMEL_chr_9	1569074	1569114
NMEL_chr_9	1578444	1578484
NMEL_chr_9	1581113	1581153
NMEL_chr_9	1582181	1582221
NMEL_chr_9	1585471	1585511
NMEL_chr_9	1588045	1588085
NMEL_chr_9	1590664	1590704
NMEL_chr_9	1592176	1592216
NMEL_chr_9	1596029	1596069
NMEL_chr_9	1597885	1597925
NMEL_chr_9	1599448	1599488
NMEL_chr_9	1603718	1603758
NMEL_chr_9	1606120	1606160
NMEL_chr_9	1608626	1608666
NMEL_chr_9	1611732	1611772
NMEL_chr_9	1622015	1622055
NMEL_chr_9	1623259	1623299
NMEL_chr_9	1628578	1628618
NMEL_chr_9	1631614	1631654
NMEL_chr_9	1639601	1639641
NMEL_chr_9	1646872	1646912
NMEL_chr_9	1648683	1648723
NMEL_chr_9	1650457	1650497
NMEL_chr_9	1654768	1654808
NMEL_chr_9	1660046	1660086
NMEL_chr_9	1662172	1662212
NMEL_chr_9	1664167	1664207
NMEL_chr_9	1666134	1666174
NMEL_chr_9	1670605	1670645
NMEL_chr_9	1673402	1673442
NMEL_chr_9	1676402	1676442
NMEL_chr_9	1678074	1678114
NMEL_chr_9	1685701	1685741
NMEL_chr_9	1695626	1695666
NMEL_chr_9	1699549	1699589
NMEL_chr_9	1707884	1707924
NMEL_chr_9	1710937	1710977
NMEL_chr_9	1713724	1713764
NMEL_chr_9	1723717	1723757
NMEL_chr_9	1728885	1728925
NMEL_chr_9	1748866	1748906
NMEL_chr_9	1754232	1754272
NMEL_chr_9	1762904	1762944
NMEL_chr_9	1782607	1782647
NMEL_chr_9	1804697	1804737
NMEL_chr_9	1808586	1808626
NMEL_chr_9	1810772	1810812
NMEL_chr_9	1815554	1815594
NMEL_chr_9	1824913	1824953
NMEL_chr_9	1828810	1828850
NMEL_chr_9	1857203	1857243
NMEL_chr_9	1858384	1858424
NMEL_chr_9	1863263	1863303
NMEL_chr_9	1875844	1875884
NMEL_chr_9	1884667	1884707
NMEL_chr_9	1890223	1890263
NMEL_chr_9	1894714	1894754
NMEL_chr_9	1897259	1897299
NMEL_chr_9	1916318	1916358
NMEL_chr_9	1918884	1918924
NMEL_chr_9	1920860	1920900
NMEL_chr_9	1925120	1925160
NMEL_chr_9	1936140	1936180
NMEL_chr_9	1938130	1938170
NMEL_chr_9	1939791	1939831
NMEL_chr_9	1940842	1940882
NMEL_chr_9	1944129	1944169
NMEL_chr_9	1944983	1945023
NMEL_chr_9	1946439	1946479
NMEL_chr_9	1951759	1951799
NMEL_chr_9	1956899	1956939
NMEL_chr_9	1967170	1967210
NMEL_chr_9	1971132	1971172
NMEL_chr_9	1976573	1976613
NMEL_chr_9	1980208	1980248
NMEL_chr_9	1982462	1982502
NMEL_chr_9	1989379	1989419
NMEL_chr_9	2007752	2007792
NMEL_chr_9	2016898	2016938
NMEL_chr_9	2018618	2018658
NMEL_chr_9	2025788	2025828
NMEL_chr_9	2031032	2031072
NMEL_chr_9	2037918	2037958
NMEL_chr_9	2040832	2040872
NMEL_chr_9	2047721	2047761
NMEL_chr_9	2053901	2053941
NMEL_chr_9	2059249	2059289
NMEL_chr_9	2062883	2062923
NMEL_chr_9	2064788	2064828
NMEL_chr_9	2066500	2066540
NMEL_chr_9	2068134	2068174
NMEL_chr_9	2073405	2073445
NMEL_chr_9	2080677	2080717
NMEL_chr_9	2103984	2104024
NMEL_chr_9	2107717	2107757
NMEL_chr_9	2113894	2113934
NMEL_chr_9	2127754	2127794
NMEL_chr_9	2138944	2138984
NMEL_chr_9	2144287	2144327
NMEL_chr_9	2150153	2150193
NMEL_chr_9	2153580	2153620
NMEL_chr_9	2164986	2165026
NMEL_chr_9	2165885	2165925
NMEL_chr_9	2169428	2169468
NMEL_chr_9	2171146	2171186
NMEL_chr_9	2186414	2186454
NMEL_chr_9	2189965	2190005
NMEL_chr_9	2203972	2204012
NMEL_chr_9	2209197	2209237
NMEL_chr_9	2224154	2224194
NMEL_chr_9	2231931	2231971
NMEL_chr_9	2240406	2240446
NMEL_chr_9	2242778	2242818
NMEL_chr_9	2253962	2254002
NMEL_chr_9	2258494	2258534
NMEL_chr_9	2260742	2260782
NMEL_chr_9	2263455	2263495
NMEL_chr_9	2266145	2266185
NMEL_chr_9	2287659	2287699
NMEL_chr_9	2290849	2290889
NMEL_chr_9	2296838	2296878
NMEL_chr_9	2302208	2302248
NMEL_chr_9	2305774	2305814
NMEL_chr_9	2309169	2309209
NMEL_chr_9	2318819	2318859
NMEL_chr_9	2330173	2330213
NMEL_chr_9	2340646	2340686
NMEL_chr_9	2341705	2341745
NMEL_chr_9	2345936	2345976
NMEL_chr_9	2350851	2350891
NMEL_chr_9	2360753	2360793
NMEL_chr_9	2365442	2365482
NMEL_chr_9	2367684	2367724
NMEL_chr_9	2369634	2369674
NMEL_chr_9	2375357	2375397
NMEL_chr_9	2379899	2379939
NMEL_chr_9	2382572	2382612
NMEL_chr_9	2384904	2384944
NMEL_chr_9	2387604	2387644
NMEL_chr_9	2388898	2388938
NMEL_chr_9	2394326	2394366
NMEL_chr_9	2399332	2399372
NMEL_chr_9	2402369	2402409
NMEL_chr_9	2404562	2404602
NMEL_chr_9	2409875	2409915
NMEL_chr_9	2414934	2414974
NMEL_chr_9	2417350	2417390
NMEL_chr_9	2426888	2426928
NMEL_chr_9	2428268	2428308
NMEL_chr_9	2434530	2434570
NMEL_chr_9	2438796	2438836
NMEL_chr_9	2442509	2442549
NMEL_chr_9	2445127	2445167
NMEL_chr_9	2451413	2451453
NMEL_chr_9	2457597	2457637
NMEL_chr_9	2460451	2460491
NMEL_chr_9	2467296	2467336
NMEL_chr_9	2478213	2478253
NMEL_chr_9	2485412	2485452
NMEL_chr_9	2497347	2497387
NMEL_chr_9	2507349	2507389
NMEL_chr_9	2525619	2525659
NMEL_chr_9	2528844	2528884
NMEL_chr_9	2530353	2530393
NMEL_chr_9	2543153	2543193
NMEL_chr_9	2545566	2545606
NMEL_chr_9	2574929	2574969
NMEL_chr_9	2581372	2581412
NMEL_chr_9	2586696	2586736
NMEL_chr_9	2589306	2589346
NMEL_chr_9	2591878	2591918
NMEL_chr_9	2598342	2598382
NMEL_chr_9	2610401	2610441
NMEL_chr_9	2621872	2621912
NMEL_chr_9	2635763	2635803
NMEL_chr_9	2644514	2644554
NMEL_chr_9	2653886	2653926
NMEL_chr_9	2671596	2671636
NMEL_chr_9	2690287	2690327
NMEL_chr_9	2703901	2703941
NMEL_chr_9	2711233	2711273
NMEL_chr_9	2717258	2717298
NMEL_chr_9	2720155	2720195
NMEL_chr_9	2726324	2726364
NMEL_chr_9	2727970	2728010
NMEL_chr_9	2738372	2738412
NMEL_chr_9	2745298	2745338
NMEL_chr_9	2748401	2748441
NMEL_chr_9	2749308	2749348
NMEL_chr_9	2762661	2762701
NMEL_chr_9	2765126	2765166
NMEL_chr_9	2770177	2770217
NMEL_chr_9	2778975	2779015
NMEL_chr_9	2781114	2781154
NMEL_chr_9	2782815	2782855
NMEL_chr_9	2789423	2789463
NMEL_chr_9	2792586	2792626
NMEL_chr_9	2804161	2804201
NMEL_chr_9	2809493	2809533
NMEL_chr_9	2822321	2822361
NMEL_chr_9	2828574	2828614
NMEL_chr_9	2830841	2830881
NMEL_chr_9	2838277	2838317
NMEL_chr_9	2842204	2842244
NMEL_chr_9	2844239	2844279
NMEL_chr_9	2852149	2852189
NMEL_chr_9	2859328	2859368
NMEL_chr_9	2866421	2866461
NMEL_chr_9	2872745	2872785
NMEL_chr_9	2896381	2896421
NMEL_chr_9	2907137	2907177
NMEL_chr_9	2917535	2917575
NMEL_chr_9	2922105	2922145
NMEL_chr_9	2928708	2928748
NMEL_chr_9	2941375	2941415
NMEL_chr_9	2944218	2944258
NMEL_chr_9	2951265	2951305
NMEL_chr_9	2959098	2959138
NMEL_chr_9	2983066	2983106
NMEL_chr_9	2992523	2992563
NMEL_chr_9	2998282	2998322
NMEL_chr_9	3012035	3012075
NMEL_chr_9	3018289	3018329
NMEL_chr_9	3024386	3024426
NMEL_chr_9	3035518	3035558
NMEL_chr_9	3038468	3038508
NMEL_chr_9	3041158	3041198
NMEL_chr_9	3054632	3054672
NMEL_chr_9	3065520	3065560
NMEL_chr_9	3072222	3072262
NMEL_chr_9	3075784	3075824
NMEL_chr_9	3078220	3078260
NMEL_chr_9	3085159	3085199
NMEL_chr_9	3095657	3095697
NMEL_chr_9	3103817	3103857
NMEL_chr_9	3108377	3108417
NMEL_chr_9	3110221	3110261
NMEL_chr_9	3119495	3119535
NMEL_chr_9	3133878	3133918
NMEL_chr_9	3140804	3140844
NMEL_chr_9	3150729	3150769
NMEL_chr_9	3154859	3154899
NMEL_chr_9	3159990	3160030
NMEL_chr_9	3164793	3164833
NMEL_chr_9	3167586	3167626
NMEL_chr_9	3173814	3173854
NMEL_chr_9	3174918	3174958
NMEL_chr_9	3182414	3182454
NMEL_chr_9	3191009	3191049
NMEL_chr_9	3193821	3193861
NMEL_chr_9	3197821	3197861
NMEL_chr_9	3200190	3200230
NMEL_chr_9	3207305	3207345
NMEL_chr_9	3210215	3210255
NMEL_chr_9	3215437	3215477
NMEL_chr_9	3225350	3225390
NMEL_chr_9	3234130	3234170
NMEL_chr_9	3239217	3239257
NMEL_chr_9	3240453	3240493
NMEL_chr_9	3244615	3244655
NMEL_chr_9	3257280	3257320
NMEL_chr_9	3259693	3259733
NMEL_chr_9	3264772	3264812
NMEL_chr_9	3273363	3273403
NMEL_chr_9	3279867	3279907
NMEL_chr_9	3282547	3282587
NMEL_chr_9	3287112	3287152
NMEL_chr_9	3288203	3288243
NMEL_chr_9	3293720	3293760
NMEL_chr_9	3299457	3299497
NMEL_chr_9	3300934	3300974
NMEL_chr_9	3303173	3303213
NMEL_chr_9	3309771	3309811
NMEL_chr_9	3312171	3312211
NMEL_chr_9	3317668	3317708
NMEL_chr_9	3319648	3319688
NMEL_chr_9	3321040	3321080
NMEL_chr_9	3325734	3325774
NMEL_chr_9	3346160	3346200
NMEL_chr_9	3348022	3348062
NMEL_chr_9	3369940	3369980
NMEL_chr_9	3375021	3375061
NMEL_chr_9	3379272	3379312
NMEL_chr_9	3384694	3384734
NMEL_chr_9	3395298	3395338
NMEL_chr_9	3411143	3411183
NMEL_chr_9	3412599	3412639
NMEL_chr_9	3413957	3413997
NMEL_chr_9	3416785	3416825
NMEL_chr_9	3426463	3426503
NMEL_chr_9	3427637	3427677
NMEL_chr_9	3431203	3431243
NMEL_chr_9	3442653	3442693
NMEL_chr_9	3445489	3445529
NMEL_chr_9	3452952	3452992
NMEL_chr_9	3455426	3455466
NMEL_chr_9	3460092	3460132
NMEL_chr_9	3464849	3464889
NMEL_chr_9	3467774	3467814
NMEL_chr_9	3471777	3471817
NMEL_chr_9	3476305	3476345
NMEL_chr_9	3481420	3481460
NMEL_chr_9	3491649	3491689
NMEL_chr_9	3498284	3498324
NMEL_chr_9	3500607	3500647
NMEL_chr_9	3512882	3512922
NMEL_chr_9	3524437	3524477
NMEL_chr_9	3529402	3529442
NMEL_chr_9	3541208	3541248
NMEL_chr_9	3545855	3545895
NMEL_chr_9	3553011	3553051
NMEL_chr_9	3557663	3557703
NMEL_chr_9	3567232	3567272
NMEL_chr_9	3594903	3594943
NMEL_chr_9	3609646	3609686
NMEL_chr_9	3618943	3618983
NMEL_chr_9	3620379	3620419
NMEL_chr_9	3626972	3627012
NMEL_chr_9	3629048	3629088
NMEL_chr_9	3633502	3633542
NMEL_chr_9	3639100	3639140
NMEL_chr_9	3641747	3641787
NMEL_chr_9	3646153	3646193
NMEL_chr_9	3669511	3669551
NMEL_chr_9	3677345	3677385
NMEL_chr_9	3678396	3678436
NMEL_chr_9	3682730	3682770
